,path,emotion
416,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2575.wav,negative
417,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2576.wav,negative
418,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2579.wav,negative
421,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2588.wav,negative
422,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2593.wav,negative
423,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2595.wav,negative
424,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/26.wav,negative
425,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2602.wav,negative
426,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2606.wav,negative
428,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2608.wav,negative
429,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2612.wav,negative
430,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2614.wav,negative
432,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2618.wav,negative
438,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2648.wav,negative
440,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2655.wav,negative
441,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2665.wav,negative
443,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2677.wav,negative
444,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2679.wav,negative
446,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2681.wav,negative
447,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2684.wav,negative
448,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2685.wav,negative
449,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2689.wav,negative
450,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/269.wav,negative
451,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2691.wav,negative
453,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2713.wav,negative
455,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2719.wav,negative
457,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2730.wav,negative
458,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2734.wav,negative
459,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2739.wav,negative
460,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2746.wav,negative
461,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2752.wav,negative
462,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2753.wav,negative
463,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2754.wav,negative
465,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2762.wav,negative
466,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2768.wav,negative
467,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2778.wav,negative
469,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2789.wav,negative
470,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2790.wav,negative
472,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2797.wav,negative
473,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2798.wav,negative
474,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/28.wav,negative
476,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2807.wav,negative
478,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2814.wav,negative
479,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2816.wav,negative
480,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2819.wav,negative
483,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2823.wav,negative
486,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2836.wav,negative
488,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2840.wav,negative
489,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2841.wav,negative
491,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2843.wav,negative
492,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2853.wav,negative
493,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2862.wav,negative
494,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2866.wav,negative
499,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2888.wav,negative
500,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2889.wav,negative
501,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2894.wav,negative
503,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2903.wav,negative
506,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2908.wav,negative
507,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2909.wav,negative
510,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2913.wav,negative
513,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2919.wav,negative
515,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2943.wav,negative
516,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2947.wav,negative
517,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2949.wav,negative
518,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2953.wav,negative
519,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2963.wav,negative
522,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/297.wav,negative
523,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2971.wav,negative
524,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2979.wav,negative
525,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2984.wav,negative
526,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2985.wav,negative
527,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2990.wav,negative
528,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2992.wav,negative
529,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2993.wav,negative
530,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2995.wav,negative
534,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3004.wav,negative
535,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3005.wav,negative
537,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3022.wav,negative
538,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3023.wav,negative
540,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3028.wav,negative
541,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3030.wav,negative
542,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3039.wav,negative
543,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/304.wav,negative
544,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3043.wav,negative
547,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3062.wav,negative
549,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3069.wav,negative
550,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3073.wav,negative
551,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3074.wav,negative
553,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3078.wav,negative
555,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3085.wav,negative
556,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3087.wav,negative
558,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3090.wav,negative
559,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3096.wav,negative
561,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3104.wav,negative
563,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3121.wav,negative
564,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/313.wav,negative
566,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3134.wav,negative
567,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3137.wav,negative
568,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3147.wav,negative
569,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3149.wav,negative
571,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3162.wav,negative
572,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3165.wav,negative
574,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3200.wav,negative
575,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3203.wav,negative
578,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3212.wav,negative
579,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3219.wav,negative
580,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/322.wav,negative
582,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3235.wav,negative
584,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3238.wav,negative
585,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3241.wav,negative
586,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3253.wav,negative
587,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3256.wav,negative
588,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3258.wav,negative
589,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3270.wav,negative
590,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3272.wav,negative
591,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3277.wav,negative
592,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3280.wav,negative
593,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3290.wav,negative
594,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3291.wav,negative
595,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3303.wav,negative
596,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3308.wav,negative
597,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3315.wav,negative
598,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3317.wav,negative
601,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3327.wav,negative
603,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3335.wav,negative
604,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3341.wav,negative
607,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3362.wav,negative
609,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3374.wav,negative
610,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3379.wav,negative
611,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/338.wav,negative
612,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3383.wav,negative
613,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/339.wav,negative
614,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3391.wav,negative
615,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3392.wav,negative
616,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3397.wav,negative
617,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3402.wav,negative
618,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3411.wav,negative
619,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3417.wav,negative
620,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3418.wav,negative
621,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3419.wav,negative
624,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3431.wav,negative
625,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3433.wav,negative
627,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3451.wav,negative
629,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3468.wav,negative
630,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3469.wav,negative
632,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3479.wav,negative
633,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3481.wav,negative
634,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3483.wav,negative
636,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3485.wav,negative
637,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3490.wav,negative
638,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3491.wav,negative
639,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/35.wav,negative
640,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3503.wav,negative
643,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3523.wav,negative
644,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3529.wav,negative
645,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/354.wav,negative
646,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3546.wav,negative
647,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3547.wav,negative
649,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3552.wav,negative
650,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3555.wav,negative
651,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3558.wav,negative
655,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3575.wav,negative
657,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3586.wav,negative
659,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3591.wav,negative
661,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3599.wav,negative
664,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3623.wav,negative
665,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3627.wav,negative
666,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3632.wav,negative
668,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3641.wav,negative
669,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3643.wav,negative
670,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3645.wav,negative
671,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3646.wav,negative
672,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3650.wav,negative
674,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3653.wav,negative
675,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3656.wav,negative
676,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3657.wav,negative
678,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3666.wav,negative
679,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3671.wav,negative
680,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3675.wav,negative
682,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/3678.wav,negative
